ModelID;CategoryID;Model;Codename;GeneralExtras
13449;1;Nubia N2 Dual SIM TD-LTE NX575J;ZTE 575J;Haptic touch feedback
13450;3;ZW10 Quartz Smart Watch 3G;;
13451;2;iPad 9.7-inch 2017 5th gen A1823 TD-LTE 128GB;Apple iPad 6,12;
13452;1;Phone A VPA0511S Dual SIM LTE;;Haptic touch feedback
13453;1;Z10 TD-LTE Dual SIM;;Haptic touch feedback
13454;1;ZenFone Live Dual SIM TD-LTE JP ZB501KL 32GB;;Haptic touch feedback
13455;1;m5s note Dual SIM TD-LTE 64GB M621C-S;Meizu Meilan Note 5S;Haptic touch feedback
13456;2;iPad 9.7-inch 2017 5th gen A1822 WiFi 32GB;Apple iPad 6,11;
13457;1;SM-Z200M/DS Z2 Duos LTE;;
13458;1;SM-J727V Galaxy J7 V XLTE / SM-J727VPP;Samsung J727;Haptic touch feedback
13459;1;MS210 Aristo LTE;LG PP2;Haptic touch feedback
13460;1;F3 Plus Dual SIM TD-LTE CPH1613;;Haptic touch feedback
13461;1;iPhone SE A1662 4G LTE 32GB;Apple iPhone 8,4;Haptic touch feedback
13462;1;Moto G5 Plus Dual SIM TD-LTE IN XT1686 32GB;Motorola Potter;Haptic touch feedback
13463;1;iPhone SE A1662 4G LTE 128GB;Apple iPhone 8,4;Haptic touch feedback
13464;1;M400DF K Series K10 Pro Dual SIM LTE-A / Stylus 3;LG PH3;Haptic touch feedback , Active stylus
13465;3;SM-R775T Gear S3 Classic LTE;;
13466;3;SM-R775A Gear S3 Classic LTE;;
13467;1;TP260 K Series K20 plus 2017 LTE-A;LG LV517;Haptic touch feedback
13468;1;H871 G6 LTE-A;LG Diva;Haptic touch feedback
13469;1;U11 Life Global LTE-A 32GB;HTC Ocean Life;
13470;1;Eluga Pulse Dual SIM TD-LTE;;Haptic touch feedback
13471;1;K6000 Plus LTE Dual SIM;;Haptic touch feedback
13472;1;U16 Max Dual SIM LTE;;Haptic touch feedback
13473;1;Xperia L1 LTE G3313;;Haptic touch feedback
13474;1;Xperia L1 Dual LTE G3312;;Haptic touch feedback
13475;1;M400DK Stylus 3 Dual SIM TD-LTE IN;LG PH3;Haptic touch feedback , Active stylus
13476;1;H870K G6 TD-LTE;LG Diva;Haptic touch feedback
13477;1;Xperia L1 LTE G3311;;Haptic touch feedback
13478;1;Nubia Z11 Mini S Dual SIM TD-LTE IN 64GB NX549J;ZTE 549J;Haptic touch feedback
13479;2;iPad 9.7-inch 2017 5th gen A1822 WiFi 128GB;Apple iPad 6,11;
13480;3;WSD-F20S Pro Trek Smart Watch;;
13481;1;M400dY Stylus 3 Dual SIM TD-LTE TW;LG PH3;Haptic touch feedback , Active stylus
13482;1;M250M K Series K10 2017 Dual SIM TD-LTE 16GB;LG MLV5N;Haptic touch feedback
13483;2;iPad 9.7-inch 2017 5th gen A1823 TD-LTE 32GB;Apple iPad 6,12;
13484;1;SM-C701F/DS Galaxy C7 Pro Duos TD-LTE 64GB;;Haptic touch feedback
13485;1;Honor 8 Youth Edition Dual SIM TD-LTE CN 64GB PRA-TL10;Huawei Prague;Haptic touch feedback
13486;1;T470 Life One X2 Mini 4G LTE;;Haptic touch feedback
13487;1;SM-Z400F/DS Z4 Duos LTE;;Haptic touch feedback
13488;1;Moto G5 Plus Dual SIM TD-LTE IN XT1686 16GB;Motorola Potter;Haptic touch feedback
13489;1;Moto G5 Dual SIM TD-LTE IN 16GB XT1677;Motorola Cedric;Haptic touch feedback
13490;1;Aquaris X LTE Dual SIM;;Haptic touch feedback
13491;1;Moto G5 Plus Dual SIM LTE AM XT1681;Motorola Potter;Haptic touch feedback
13492;1;Moto G5 Plus Dual SIM LTE-A LATAM XT1681;Motorola Potter;Haptic touch feedback
13493;1;Blade L110 Dual SIM;;
13494;1;ZenFone Live Dual SIM TD-LTE IN ZB501KL 16GB;;Haptic touch feedback
13495;1;Moto G5 TD-LTE EMEA 16GB XT1675;Motorola Cedric;Haptic touch feedback
13496;1;Moto G5 4G LTE LATAM 16GB XT1670;Motorola Cedric;Haptic touch feedback
13497;1;Moto G5 Dual SIM LTE LATAM 32GB XT1672;Motorola Cedric;Haptic touch feedback
13498;1;P10 Plus Premium Edition Dual SIM TD-LTE VKY-AL00 128GB;Huawei Vicky;Haptic touch feedback
13499;1;SGH-N417 Galaxy Feel 4G LTE SC-04J;;Haptic touch feedback
13500;1;ELITE Power TD-LTE Dual SIM;;Haptic touch feedback
13501;1;P10 Plus Standard Edition Dual SIM TD-LTE VKY-AL00 64GB;Huawei Vicky;Haptic touch feedback
13502;1;ZenFone Live Dual SIM 4G LTE EU ZB501KL 16GB;;Haptic touch feedback
13503;1;BV0800 Blade V8 Dual SIM TD-LTE 64GB;;Haptic touch feedback
13504;1;Moto G5 Dual SIM TD-LTE APAC 16GB XT1676;Motorola Cedric;Haptic touch feedback
13505;1;P10 Premium Edition Dual SIM TD-LTE 128GB VTR-AL00;Huawei Victoria;Haptic touch feedback
13506;1;Moto G5 Plus Dual SIM TD-LTE APAC XT1685;Motorola Potter;Haptic touch feedback
13507;2;Porsche Design PD132512 BOOK ONE;;Haptic touch feedback
13508;2;Plus 12 LTE;;Rotatable screen
13509;1;P10 Standard Edition TD-LTE 32GB VTR-L09;Huawei Victoria;Haptic touch feedback
13510;1;M153 Fortune LTE / K Series K4 2017;;Haptic touch feedback
13511;1;U5 LTE EMEA 8GB 5044Y;TCL 5044;Haptic touch feedback
13512;1;US997 G6 LTE-A / G6 LRA;LG Diva;Haptic touch feedback
13513;3;Summit Smartwatch;;
13514;1;Le Pro3 Elite Edition Dual SIM TD-LTE CN;;Haptic touch feedback
13515;1;Hongmi Note 4 / Redmi Note 4 Exclusive Edition Dual SIM TD-LTE CN 64GB 2016050;Xiaomi Nikel;Haptic touch feedback
13516;1;US215 K Series K8 2017 4G LTE;LG PP2;Haptic touch feedback
13517;2;SM-T827V Galaxy Tab S3 9.7 XLTE;;Active stylus
13518;1;Moto G5 Plus TD-LTE EMEA XT1684;Motorola Potter;Haptic touch feedback
13519;1;A5 LED Dual 5085D LTE;;Haptic touch feedback
13520;1;A3 LTE 5046Y;;Haptic touch feedback
13521;1;A5 LED 5085Y LTE;;Haptic touch feedback
13522;1;3 Global Dual SIM TD-LTE;HMD Essential;Haptic touch feedback
13523;1;Moto G5 Plus TD-LTE NA 32GB XT1687;Motorola Potter;Haptic touch feedback
13524;1;Xperia XA1 Dual TD-LTE APAC G3116;Sony Hinoki DS;Haptic touch feedback
13525;1;Xperia XA1 Dual LTE-A G3112;Sony Hinoki DS;Haptic touch feedback
13526;7;Gemini PDA WiFi;;Haptic touch feedback
13527;2;SM-T825N0 Galaxy Tab S3 9.7 LTE-A;;Active stylus
13528;1;M160 K Series K4 2017 LTE;;Haptic touch feedback
13529;1;M150 Phoenix 3 LTE;;Haptic touch feedback
13530;1;Xperia XA1 Ultra Global Dual SIM TD-LTE G3226;Sony Redwood DS;Haptic touch feedback
13531;1;Xperia XA1 Ultra Dual SIM LTE-A EMEA G3212;Sony Redwood DS;Haptic touch feedback
13532;3;SM-R775V Gear S3 Classic XLTE;;
13533;1;5 Dual SIM TD-LTE CN;HMD Heart;Haptic touch feedback
13534;1;Xperia XA1 Ultra LTE-A AM G3223;Sony Redwood SS;Haptic touch feedback
13535;1;Xperia XA1 LTE-A NA G3123;Sony Hinoki SS;Haptic touch feedback
13536;1;Xperia XZs Dual TD-LTE G8232;Sony Keyaki DS;Haptic touch feedback
13537;1;Mate 9 Premium Edition Dual SIM TD-LTE MHA-AL00;Huawei Manhattan;Haptic touch feedback
13538;1;H872 G6 LTE-A / H872PR;LG Diva;Haptic touch feedback
13539;1;iPhone 6 2017 LTE-A A1549 32GB;Apple iPhone 7,2;Haptic touch feedback
13540;1;SM-G390F Galaxy Xcover 4 2017 TD-LTE;;Haptic touch feedback
13541;1;BlackBerry KEYone BBB100-3 TD-LTE US V2 32GB;TCL Mercury;Haptic touch feedback
13542;1;K121S X400 LTE / K Series K10 2017;LG MLV5N;Haptic touch feedback
13543;1;K121K X400 LTE / K Series K10 2017;LG MLV5N;Haptic touch feedback
13544;1;K121L X400 LTE / K Series K10 2017;LG MLV5N;Haptic touch feedback
13545;1;P10 Premium Edition Dual SIM TD-LTE 64GB VTR-AL00;Huawei Victoria;Haptic touch feedback
13546;1;P10 Plus Standard Edition Dual SIM TD-LTE VKY-L29 64GB;Huawei Vicky;Haptic touch feedback
13547;1;One Touch Idol 4 Pro TD-LTE 6077X;;Haptic touch feedback
13548;1;U Ultra Dual SIM TD-LTE CN 128GB U-1w;HTC Ocean Note;Haptic touch feedback
13549;1;U Ultra Dual SIM TD-LTE CN 64GB U-1w;HTC Ocean Note;Haptic touch feedback
13550;1;Gemini PDA TD-LTE;;Haptic touch feedback
13551;2;Tab4 10 Plus TB-X704L Global LTE 64GB;Lenovo X704;Haptic touch feedback
13552;2;Tab4 10 TB-X304L LTE;;Haptic touch feedback
13553;1;Xperia XZ Premium TD-LTE G8141 / PF11;Sony Maple SS;Haptic touch feedback
13554;1;BlackBerry Aurora Dual SIM TD-LTE BBC100-1;;Haptic touch feedback
13555;3;Watch 2 4G Edition TD-LTE LEO-DLXX;Huawei Leo;
13556;1;G600S G6 TD-LTE 64GB;LG Diva;Haptic touch feedback
13557;2;Tab4 8 Plus TB-8704X Dual SIM LTE;;Haptic touch feedback
13558;2;Tab4 8 TB-8504X LTE;;Haptic touch feedback
13559;1;LS993 G6 TD-LTE;LG Diva;Haptic touch feedback
13560;1;Xperia XZs TD-LTE G8231;Sony Keyaki SS;Haptic touch feedback
13561;1;X230Z K Series K4 2017 Global LTE;;Haptic touch feedback
13562;1;Xperia XA1 Ultra LTE-A EMEA G3221 / SM21;Sony Redwood SS;Haptic touch feedback
13563;1;Xperia XZ Premium Dual SIM TD-LTE G8142 / PF11;Sony Maple DS;Haptic touch feedback
13564;1;VS988 G6 XLTE / VS988B / VS988G / VS988P / VS988T / VS988W;LG Diva;Haptic touch feedback
13565;1;Hongmi 4X / Redmi 4X Premium Edition Dual SIM TD-LTE CN 32GB MAE136;Xiaomi Santoni;Haptic touch feedback
13566;1;Hongmi 4X / Redmi 4x Standard Edition Dual SIM TD-LTE CN 16GB MAE136;Xiaomi Santoni;Haptic touch feedback
13567;1;Mi 5c Dual SIM TD-LTE CN 2016089;Xiaomi Meri;Haptic touch feedback
13568;1;G600K G6 TD-LTE 64GB;LG Diva;Haptic touch feedback
13569;1;Xperia XA1 LTE-A EMEA G3121 / SM11;Sony Hinoki SS;Haptic touch feedback
13570;1;Blade V8 Lite Dual SIM TD-LTE;;Haptic touch feedback
13571;3;Watch 2 Classic LEO-BX9;Huawei Leo;
13572;3;Watch 2 4G Edition TD-LTE eSIM LEO-DLXXE;Huawei Leo;
13573;1;M250I K Series K10 2017 Dual SIM TD-LTE IN;LG MLV5N;Haptic touch feedback
13574;1;BV0850 Blade V8 Mini Global Dual SIM TD-LTE 16GB;;Haptic touch feedback
13575;1;G600L G6 TD-LTE 64GB;LG Diva;Haptic touch feedback
13576;2;SM-T820 Galaxy Tab S3 9.7 WiFi;;Active stylus
13577;2;SM-T825Y Galaxy Tab S3 9.7 TD-LTE;;Active stylus
13578;1;P10 Plus Premium Edition Dual SIM TD-LTE VKY-AL00 256GB;Huawei Vicky;Haptic touch feedback
13579;1;M200N K Series K8 2017 4G LTE;LG PP2;Haptic touch feedback
13580;1;X230 K Series K7 2017 Dual SIM LTE EU;;Haptic touch feedback
13581;1;P10 Plus Standard Edition TD-LTE VKY-L09 64GB;Huawei Vicky;Haptic touch feedback
13582;1;P10 Premium Edition Dual SIM TD-LTE 64GB VTR-L29;Huawei Victoria;Haptic touch feedback
13583;1;V2 Viper S Dual SIM TD-LTE;;Haptic touch feedback
13584;1;BlackBerry KEYone BBB100-2 Global TD-LTE 32GB;TCL Mercury;Haptic touch feedback
13585;1;V2 Viper Xe Dual SIM TD-LTE;;Haptic touch feedback
13586;1;A2 TD-LTE Dual SIM;;Haptic touch feedback
13587;1;M250N K Series K10 2017 LTE 16GB;LG MLV5N;Haptic touch feedback
13588;1;SM-C900Y/DS Galaxy C9 Pro Duos TD-LTE 64GB;;Haptic touch feedback
13589;1;M320N X Series X Power 2 LTE-A / X power2 2017;LG MLV7N;Haptic touch feedback
13590;1;Redmi Note 4X Global Dual SIM TD-LTE 32GB 2016102 / Redmi Note 4 Mido;Xiaomi MarkW;Haptic touch feedback
13591;1;ZenFone Live Dual SIM TD-LTE TW HK BR ZB501KL 32GB / ZenFone 3 Go 5.0 2017;;Haptic touch feedback
13592;1;A8 Lite Dual SIM;;Haptic touch feedback
13593;1;Honor V9 SIM TD-LTE 64GB DUK-AL20;Huawei Duke;Haptic touch feedback
13594;1;Nova Lite Dual SIM TD-LTE PRA-LX2;Huawei Prague;Haptic touch feedback
13595;1;P8 Lite 2017 Dual SIM LTE AM PRA-LX3 / PRA-L23;Huawei Prague;Haptic touch feedback
13596;1;U7 Plus Dual SIM LTE;;Haptic touch feedback
13597;2;LG G Pad 8.0 III LGT02;;
13598;2;MediaPad T3 8.0 2017 TD-LTE KOB-L09 32GB / Honor Pad 8.0;Huawei Kobe;
13599;3;SM-R765F Gear S3 Frontier LTE;;
13600;1;Moto G5 Dual SIM LTE LATAM 32GB XT1671;Motorola Cedric;Haptic touch feedback
13601;1;Torque X01 KYF33;;Haptic touch feedback
13602;1;Android One S2 TD-LTE;;Haptic touch feedback
13603;1;Android One S1 TD-LTE;;Haptic touch feedback
13604;2;SM-T825 Galaxy Tab S3 9.7 TD-LTE;;Active stylus
13605;1;Moto G5 Plus TD-LTE NA 64GB XT1687 / Moto G Plus 5th Gen;Motorola Potter;Haptic touch feedback
13606;1;Desire 650 LTE NA;HTC A17;Haptic touch feedback
13607;1;Fengshang N1S Dual SIM TD-LTE CN;;Haptic touch feedback
13608;1;m5s Dual SIM TD-LTE 16GB M612M;Meizu Meilan 5S;Haptic touch feedback
13609;1;VS501 K Series K20 V 2017 XLTE;LG LV517;Haptic touch feedback
13610;1;P10 Plus Premium Edition Dual SIM TD-LTE VKY-L29 128GB;Huawei Vicky;Haptic touch feedback
13611;2;E9 TD-LTE;;Haptic touch feedback
13612;1;X41+ 4G LTE Dual SIM;;Haptic touch feedback
13613;3;SM-R765L Gear S3 Frontier LTE;;
13614;3;SM-R760 Gear S3 Frontier;;
13615;1;Aqua Amaze+ Dual SIM TD-LTE;;Haptic touch feedback
13616;3;SM-R765V Gear S3 Frontier XLTE;;
13617;1;rafre WiMAX 2+ KYV40;;Haptic touch feedback
13618;3;W150 Urbane Luxe Smart Watch;;
13619;1;Samurai Rei Dual SIM LTE FTJ161B / Arsenal VR One;;Haptic touch feedback
13620;1;Redmi Note 4X Dual SIM TD-LTE CN 2016101 / Redmi Note 4 Premium Edition MBE6A5;Xiaomi MarkW;Haptic touch feedback
13621;2;Tab3 8 Dual SIM LTE 16GB 603LV;;
13622;1;F1s 2017 Dual SIM LTE;;Haptic touch feedback
13623;3;W280V Watch Sport LTE;;
13624;1;ZenFone 3 Zoom Dual SIM TW JP HK SG TD-LTE 64GB ZE553KL;;Haptic touch feedback
13625;1;GRANBEAT DP-CMX1;;Haptic touch feedback
13626;3;W280A Watch Sport LTE;;
13627;1;KYV40 Digno W WiMAX 2+ DA03;;Haptic touch feedback
13628;1;X4 Soul Dual SIM TD-LTE;;Haptic touch feedback
13629;1;X3 Soul Plus Dual SIM TD-LTE;;Haptic touch feedback
13630;1;Honor 8 Youth Edition Dual SIM TD-LTE CN 32GB PRA-AL00;Huawei Prague;Haptic touch feedback
13631;1;Constellation X 2017 VM-08;;Haptic touch feedback
13632;1;V007OEE Vivo XL 2 Dual SIM TD-LTE;;Haptic touch feedback
13633;1;V007OUU Vivo XL 2 Dual SIM LTE;;Haptic touch feedback
13634;1;Blade V770 WiMAX 2+ ZTU31;;Haptic touch feedback
13635;1;Vdeo 4 TD-LTE Dual SIM;;Haptic touch feedback
13636;1;Vdeo 3 TD-LTE Dual SIM;;Haptic touch feedback
13637;1;iPhone 6s A1700 TD-LTE CN 32GB;Apple iPhone 8,2;Haptic touch feedback , Tactile touch feedback
13638;1;Honor 8 Lite 2017 Dual SIM TD-LTE WAS-AL00;Huawei Warsaw;Haptic touch feedback
13639;1;Honor 8 Youth Edition Dual SIM TD-LTE CN 64GB PRA-AL00X;Huawei Prague;Haptic touch feedback
13640;1;iPhone 6s Plus A1699 TD-LTE CN 32GB;Apple iPhone 8,1;Haptic touch feedback , Tactile touch feedback
13641;1;iPhone 6s Plus A1690 TD-LTE CN 128GB;Apple iPhone 8,1;Haptic touch feedback , Tactile touch feedback
13642;1;iPhone 6s Plus A1690 TD-LTE CN 16GB;Apple iPhone 8,1;Haptic touch feedback , Tactile touch feedback
13643;1;iPhone 6s Plus A1690 TD-LTE CN 32GB;Apple iPhone 8,1;Haptic touch feedback , Tactile touch feedback
13644;1;iPhone 6s A1691 TD-LTE CN 128GB;Apple iPhone 8,2;Haptic touch feedback , Tactile touch feedback
13645;1;iPhone 6s A1691 TD-LTE CN 32GB;Apple iPhone 8,2;Haptic touch feedback , Tactile touch feedback
13646;1;iPhone 6s A1691 TD-LTE CN 16GB;Apple iPhone 8,2;Haptic touch feedback , Tactile touch feedback
13647;1;F5L TD-LTE Dual SIM;;Haptic touch feedback
13648;1;Blade A602 TD-LTE Dual SIM BA602 16GB;;Haptic touch feedback
13649;3;WSD-F20 Pro Trek Smart Watch;;
13650;1;H870 G6 TD-LTE EMEA LATAM;LG Diva;Haptic touch feedback
13651;1;Liquid Z6E LTE;;Haptic touch feedback
13652;1;Y6II Compact Dual SIM LTE LYO-L21;Huawei Lyon;Haptic touch feedback
13653;1;U Play TD-LTE Dual SIM 64GB U-2u;HTC Alpine;Haptic touch feedback
13654;1;P10 Lite Dual SIM LTE WAS-LX1A / WAS-L21A;Huawei Warsaw;Haptic touch feedback
13655;1;Ice 2 Dual SIM FTU161E;;Haptic touch feedback
13656;1;Liquid Z6E Duo LTE;;Haptic touch feedback
13657;1;Blade A602 TD-LTE Dual SIM BA602 32GB;;Haptic touch feedback
13658;1;A57 Dual SIM TD-LTE Version 2 CPH1701 / F3 Lite;;Haptic touch feedback
13659;1;K9 Viraat 4G TD-LTE Dual SIM;;Haptic touch feedback
13660;1;M1L TD-LTE 64GB;;Haptic touch feedback
13661;1;ZenFone 3s Max Dual SIM TD-LTE IN ZC521TL;;Haptic touch feedback
13662;1;M1 TD-LTE 32GB;;Haptic touch feedback
13663;2;ZenPad 10 Z300CG 3G 16GB;;
13664;2;ZenPad 10 Z300CG 3G 8GB;;
13665;1;Z850 Grand X2 / Grand X 2;;Haptic touch feedback
13666;1;F670K K Series K10 4G LTE;LG M2;Haptic touch feedback
13667;1;F670L K Series K10 4G LTE;LG M2;Haptic touch feedback
13668;1;F720S Stylus 2 4G LTE;;Haptic touch feedback , Active stylus
13669;1;Vivo V5Lite Dual SIM TD-LTE PH / V5 Lite;;Haptic touch feedback
13670;1;S9 Dual SIM TD-LTE;;Haptic touch feedback
13671;1;Axon 7 Mini LTE CA;;Haptic touch feedback
13672;1;SM-G955F Galaxy S8+ TD-LTE / Galaxy S8 Plus;Samsung Dream 2;Haptic touch feedback
13673;1;Redmi Note 4 Premium Edition Dual SIM TD-LTE IN 64GB 2016100;Xiaomi MarkW;Haptic touch feedback
13674;1;Redmi Note 4 Standard Edition Dual SIM TD-LTE IN 32GB 2016100;Xiaomi MarkW;Haptic touch feedback
13675;1;G5 F700K LTE-A;;Haptic touch feedback
13676;1;F650L X Series X Screen 4G LTE;;Haptic touch feedback
13677;2;SM-W703 Galaxy TabPro S WiFi 128GB;Samsung W700;
13678;1;Redmi Note 4 Premium Edition Dual SIM TD-LTE IN 32GB 2016100;Xiaomi MarkW;Haptic touch feedback
13679;1;GR5 2017 Dual SIM LTE-A EMEA BLL-L21;Huawei Brooklyn;Haptic touch feedback
13680;1;Honor 6X Dual SIM TD-LTE BLN-L21;Huawei Berlin;Haptic touch feedback
13681;1;Honor 6X Dual SIM TD-LTE BLN-L22 / GR5 2017 Premium;Huawei Berlin;Haptic touch feedback
13682;1;Vibe B Dual SIM TD-LTE A2016b30 / A2016b31;;Haptic touch feedback
13683;1;K580Z X Series X Cam LTE;LG K7N;Haptic touch feedback
13684;1;F800K V20 LTE-A;;Haptic touch feedback
13685;1;F800S V20 LTE-A;;Haptic touch feedback
13686;1;Honor 8 Standard Edition Dual SIM LTE-A FRD-L09;Huawei Faraday;Haptic touch feedback
13687;1;Honor 8 Standard Edition TD-LTE FRD-L02;Huawei Faraday;Haptic touch feedback
13688;2;SM-T818W Galaxy Tab S2 Plus 9.7 LTE-A;;
13689;1;SM-A520F Galaxy A5 2017 TD-LTE;;Haptic touch feedback
13690;1;Fusion 2 U8665;;Haptic touch feedback
13691;1;Vivo V5 Plus Dual SIM TD-LTE APAC / V5Plus 1611;;Haptic touch feedback
13692;1;K120L X Series X300;LG PP2;Haptic touch feedback
13693;3;W270 Watch Style;;
13694;3;W280 Watch Sport LTE;;
13695;1;ZenFone Pegasus 3S Dual SIM TD-LTE 64GB ZC521TL;;Haptic touch feedback
13696;2;ZenPad 3S 10 LTE Z500KL / ZenPad Z10;;Active stylus
13697;1;K7000 LTE Dual SIM;;Haptic touch feedback
13698;1;Swift 2X Dual SIM LTE;;Haptic touch feedback
13699;1;M210 Aristo LTE;LG PP2;Haptic touch feedback
13700;1;Honor V9 Premium Edition Dual SIM TD-LTE 128GB DUK-TL30;Huawei Duke;Haptic touch feedback
13701;1;SM-C900F/DS Galaxy C9 Pro Duos TD-LTE 64GB;;Haptic touch feedback
13702;1;SM-A520L Galaxy A5 2017 TD-LTE;;Haptic touch feedback
13703;1;SM-A520K Galaxy A5 2017 TD-LTE;;Haptic touch feedback
13704;6;Chromebook Plus XE513C24-K01US;;Rotatable screen , Active stylus
13705;1;Pro 2 Dual SIM LTE;;Haptic touch feedback
13706;1;Water 3 Dual SIM TD-LTE;;Haptic touch feedback
13707;1;BV0800 Blade V8 Dual SIM TD-LTE 16GB / Turkcell T80;;Haptic touch feedback
13708;1;iPhone 7 A1779 TD-LTE JP 32GB;Apple iPhone 9,1;Haptic touch feedback , Tactile touch feedback
13709;1;iPhone 7 A1779 TD-LTE JP 128GB;Apple iPhone 9,1;Haptic touch feedback , Tactile touch feedback
13710;1;iPhone 7 Plus A1785 TD-LTE JP 32GB;Apple iPhone 9,2;Haptic touch feedback , Tactile touch feedback
13711;1;BV0800 Blade V8 Dual SIM TD-LTE 32GB;;Haptic touch feedback
13712;1;One Touch A3 XL Dual SIM LTE 9008D;;Haptic touch feedback
13713;1;Xolo Era 2X TD-LTE Dual SIM;;Haptic touch feedback
13714;1;SM-J727P Galaxy J7 Perx TD-LTE;Samsung J727;Haptic touch feedback
13715;1;SM-G950F Galaxy S8 TD-LTE;Samsung Dream;Haptic touch feedback
13716;1;BV8P121 Blade V8 Pro Dual SIM LTE / Z978;;Haptic touch feedback
13717;1;Vibe P2 P2a42 Dual SIM TD-LTE 32GB;;Haptic touch feedback
13718;1;Vivo X7 Plus Dual SIM TD-LTE 128GB;;Haptic touch feedback
13719;1;Vivo X7 Dual SIM TD-LTE 128GB;;Haptic touch feedback
13720;1;F7 mini LTE Dual SIM 32GB;;Haptic touch feedback
13721;1;SM-J327A Galaxy J3 2017 LTE / Express Prime 2;Samsung J327;Haptic touch feedback
13722;1;L56VL X Series X Style LTE;LG K6B;Haptic touch feedback
13723;1;L53VL X Series X Style LTE;LG K6B;Haptic touch feedback
13724;1;P9 Lite 2017 Dual SIM LTE PRA-LX1 / P8 lite 2017 Dual SIM LTE PRA-LA1 / PRA-L31;Huawei Prague;Haptic touch feedback
13725;1;GN5005 Steel 2 Dual SIM TD-LTE 32GB;GiONEE Jingjang 2;Haptic touch feedback
13726;1;U Ultra Dual SIM TD-LTE 64GB;HTC Ocean Note;Haptic touch feedback
13727;1;Y7 MAX LTE;;Haptic touch feedback
13728;2;Miix 720 16GB;;Haptic touch feedback , Kickstand , Active stylus
13729;1;U Play TD-LTE 32GB U-2h;HTC Alpine;Haptic touch feedback
13730;1;U Ultra TD-LTE 64GB U-1u;HTC Ocean Note;Haptic touch feedback
13731;1;U Ultra TD-LTE 128GB U-1u;HTC Ocean Note;Haptic touch feedback
13732;1;Vivo X9Plus Dual SIM TD-LTE CN;;Haptic touch feedback
13733;1;Conjr Dual SIM LTE US;;Haptic touch feedback
13734;1;m5s Dual SIM TD-LTE 32GB M612Q;Meizu Meilan 5S;Haptic touch feedback
13735;1;Blade A520 Dual SIM TD-LTE CN 8GB BA520;;Haptic touch feedback
13736;1;ivvi V1 Dual SIM LTE 16GB;;Haptic touch feedback
13737;1;One X10 Dual SIM TD-LTE X10w / X10u;HTC E66;Haptic touch feedback
13738;1;Wind 7S Dual SIM TD-LTE;;Haptic touch feedback
13739;1;ZenFone Pegasus 3S Dual SIM TD-LTE 32GB ZC521TL;;Haptic touch feedback
13740;1;F5 TD-LTE Dual SIM 64GB;;Haptic touch feedback
13741;2;Tab3 8 Dual SIM LTE 16GB 602LV;;
13742;1;ivvi F1 Dual SIM TD-LTE 16GB;;Haptic touch feedback
13743;1;R9s Plus Dual SIM TD-LTE APAC CPH1611 / OPPO R9s Pro;;Haptic touch feedback
13744;1;P7 Dual SIM TD-LTE;;Haptic touch feedback
13745;1;ZenFone AR Dual SIM Global TD-LTE 256GB ZS571KL;;Haptic touch feedback
13746;1;ZenFone 3 Zoom Dual SIM LTE US BR 128GB ZE553KL;;Haptic touch feedback
13747;1;ZenFone AR Dual SIM Global TD-LTE 64GB ZS571KL;;Haptic touch feedback
13748;2;JDtab J01;;
13749;1;SM-A320FL Galaxy A3 2017 TD-LTE;;Haptic touch feedback
13750;1;F106 TD-LTE Dual SIM;;
13751;1;SM-A320Y/DS Galaxy A3 2017 Duos TD-LTE;;Haptic touch feedback
13752;1;SM-A520S Galaxy A5 2017 TD-LTE;;Haptic touch feedback
13753;1;SM-A720F Galaxy A7 2017 TD-LTE;;Haptic touch feedback
13754;1;F1S Future One Dual SIM TD-LTE;;Haptic touch feedback
13755;1;ivvi V1 Dual SIM LTE 32GB;;Haptic touch feedback
13756;1;8030 LTE;;Haptic touch feedback
13757;1;Aquos L WiMAX 2+ SHV37;;
13758;1;U20 Plus Dual SIM LTE;;
13759;1;Aurii Envy Dual SIM LTE 16GB;;
13760;1;Eluga Prim Dual SIM TD-LTE;;Haptic touch feedback
13761;1;M2017 Premium Edition Dual SIM TD-LTE 256GB;;Haptic touch feedback
13762;1;SM-C5010 Galaxy C5 Pro Duos TD-LTE 64GB;;Haptic touch feedback
13763;1;M400N K Series Stylus 3 Dual SIM TD-LTE;LG PH3;Haptic touch feedback , Active stylus
13764;2;MediaPad T2 10.0 Pro TD-LTE FDR-A05L 606HW;;
13765;2;MediaPad T2 8.0 Pro WiFi JDN-W09;Huawei Jordan;
13766;2;MediaPad T2 8.0 Pro TD-LTE JDN-L01;Huawei Jordan;Haptic touch feedback
13767;1;Aurii Envy Dual SIM LTE 32GB;;
13768;1;US110 K Series K3 2017 LTE;;Haptic touch feedback
13769;1;M160E K Series K4 2017 LTE;;Haptic touch feedback
13770;1;X240ds K Series K8 Novo 2017 Dual SIM LTE;LG PP2;Haptic touch feedback
13771;1;Mono MO-01J TD-LTE / Katakana;;Haptic touch feedback
13772;1;Vdeo 1 TD-LTE Dual SIM;;
13773;1;SM-G935FD Galaxy S7 Edge Duos TD-LTE 128GB;Samsung Hero 2;Haptic touch feedback
13774;1;M250 K Series K10 2017 Dual SIM LTE 16GB;LG MLV5N;Haptic touch feedback
13775;1;SM-G935FD Galaxy S7 Edge Duos TD-LTE 64GB;Samsung Hero 2;Haptic touch feedback
